ac, offense, address, date, district
C, THEFT 3D CITY SHOPLIFTING, 2400 N DIVISION ST, 5/27/2019, P4
C, THEFT 3D CITY SHOPLIFTING, 900 E MISSION AVE, 5/28/2019, P4
C, THEFT 3D FROM BUILDING, 900 E MISSION AVE, 5/27/2019, P4
C, THEFT 3D FROM BUILDING, 1000 E DESMET AVE, 5/31/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 1000 E TRENT AVE, 5/26/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, N DIVISION ST / W KNOX AVE, 5/28/2019, P2
C, THEFT 3D FROM MOTOR VEHICLE, 1000 E DESMET AVE, 5/28/2019, P4
A, THEFT 3D FROM MOTOR VEHICLE, 100 E BOONE AVE, 5/28/2019, P4
C, THEFT 3D FROM MOTOR VEHICLE, 500 E MISSION AVE, 5/31/2019, P4
C, THEFT 3D SHOPLIFTING, 2000 N HAMILTON ST, 5/26/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 5/29/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 5/29/2019, P4
C, THEFT 3D SHOPLIFTING, 900 E MISSION AVE, 5/30/2019, P4
C, THEFT 3D SHOPLIFTING, 2000 N HAMILTON ST, 5/31/2019, P4
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 400 E NORA AVE, 5/27/2019, P4
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 900 E SINTO AVE, 5/29/2019, P4
C, THEFT OF MOTOR VEHICLE, E SINTO AVE / N RUBY ST, 5/28/2019,UNK
C, ROBBERY 2D PERSON, E MARIETTA AVE / N MARKET ST, 6/1/2019, P4
C, THEFT 3D VEHICLE PARTS AND ACCESSORIES, 4200 E MARIETTA AVE, 5/28/2019, P4
C, ASSAULT 2D, 800 S COWLEY ST, 5/31/2019, P5
C, BURGLARY 2D COMMERCIAL, 2700 E FERRY AVE, 5/28/2019, P6
C, BURGLARY 2D FENCED AREA, 300 N HELENA ST, 5/31/2019, P5
A, BURGLARY 2D FENCED AREA, 1900 E PACIFIC AVE, 6/1/2019, P6
C, ROBBERY 1D CARJACKING, 600 S RAY ST, 5/31/2019, P5
C, THEFT 2D ALL OTHER, 100 S DIVISION ST, 5/26/2019, P5
C, THEFT 2D FROM BUILDING, 1800 E 6TH AVE, 5/26/2019, P5
C, THEFT 2D FROM BUILDING, 1200 E TRENT AVE, 5/27/2019, P5
C, THEFT 2D FROM BUILDING, 200 E 3RD AVE, 5/29/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 2700 E FERRY AVE, 5/28/2019, P5
C, THEFT 2D FROM MOTOR VEHICLE, 1100 E 10TH AVE, 5/31/2019, P6
C, THEFT 2D FROM MOTOR VEHICLE, S DIVISION ST / E 1ST AVE, 6/1/2019, P8
C, THEFT 3D ALL OTHER, 1100 E 10TH AVE, 5/29/2019, P6
C, THEFT 3D ALL OTHER, 1100 E 10TH AVE, 5/30/2019, P5
C, THEFT 3D ALL OTHER, 400 E SPOKANE FALLS BLVD, 5/31/2019, P5
C, THEFT 3D ALL OTHER, 400 S REGAL ST, 6/1/2019, P5
C, THEFT 3D CITY ALL OTHER, 700 E HARTSON AVE, 5/26/2019, P5
C, THEFT 3D FROM BUILDING, 800 S PERRY ST, 5/28/2019, P5
C, THEFT 3D FROM BUILDING, 1500 E SPRAGUE AVE, 5/30/2019, P5
C, THEFT 3D FROM BUILDING, 600 S RICHARD ALLEN CT, 5/30/2019, P6
C, THEFT 3D FROM BUILDING, 3900 E SPRAGUE AVE, 5/31/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 300 E 8TH AVE, 5/26/2019, P5
A, THEFT 3D FROM MOTOR VEHICLE, 300 E 7TH AVE, 5/27/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 900 E 3RD AVE, 5/28/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 600 S FERRALL ST, 5/30/2019, P5
C, THEFT 3D FROM MOTOR VEHICLE, 1000 S PERRY ST, 5/31/2019, P5
C, THEFT 3D SHOPLIFTING, 400 S THOR ST, 5/28/2019, P5
C, THEFT OF MOTOR VEHICLE, 900 E 3RD AVE, 5/27/2019, P5
C, THEFT OF MOTOR VEHICLE, 4000 E PACIFIC AVE, 5/27/2019, P6
A, THEFT OF MOTOR VEHICLE, 1900 E PACIFIC AVE, 5/30/2019, P5
C, THEFT OF MOTOR VEHICLE, 2000 E SPRAGUE AVE, 5/31/2019, P6
