X,Y,OBJECTID,Offense,OffGen,BeginDate,EndDate,Location,Day
-117.438193032190952,47.65373068557868,5042,THEFT-SHOPLIFTING,Theft,2015-03-28T15:46:00.000Z,2015-03-28T15:46:00.000Z,1800 Block Of W 3Rd Av,Tuesday
-117.424060083166722,47.669380893680909,5043,VEH-PROWL,Vehicle Prowling,2015-03-28T13:00:00.000Z,2015-03-28T18:30:00.000Z,1300 Block Of N Post Pl,Tuesday
-117.424060083166722,47.669380893680909,5044,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T13:00:00.000Z,2015-03-28T18:30:00.000Z,1300 Block Of N Post Pl,Tuesday
-117.32995348929785,47.676022104792892,5045,BURGLARY-RESIDNTL,Burglary,2015-03-28T17:48:00.000Z,2015-03-28T17:48:00.000Z,5400 Block Of E Commerce Av,Tuesday
-117.375178175918435,47.652407110741322,5046,THEFT-OPEN AREA,Theft,2015-03-26T19:26:00.000Z,2015-03-28T19:26:00.000Z,400 Block Of S Altamont St,Sunday
-117.426678632711472,47.671267682050278,5047,THEFT-SHOPLIFTING,Theft,2015-03-28T19:10:00.000Z,2015-03-28T19:10:00.000Z,1500 Block Of N Monroe St,Tuesday
-117.429579353380987,47.650312143561429,5048,VEH-THEFT,Vehicle Theft,2015-03-28T11:04:00.000Z,2015-03-28T11:04:00.000Z,1200 Block Of W 6Th Av,Tuesday
-117.460792821132245,47.693555634090615,5049,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T15:48:00.000Z,2015-03-28T15:48:00.000Z,3400 Block Of W Garland Av,Tuesday
-117.416024631551679,47.674005447547202,5050,BURGLARY-GARAGE,Burglary,2015-03-28T19:28:00.000Z,2015-03-28T19:28:00.000Z,300 Block Of W Nora Av,Tuesday
-117.418017827849752,47.657224173313494,5051,VEH-PROWL,Vehicle Prowling,2015-03-28T17:30:00.000Z,2015-03-28T21:07:00.000Z,W Sprague Av,Tuesday
-117.418017827849752,47.657224173313494,5052,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T17:30:00.000Z,2015-03-28T21:07:00.000Z,W Sprague Av,Tuesday
-117.446226307315939,47.652361951094875,5053,BURGLARY-RESIDNTL,Burglary,2015-03-28T20:37:00.000Z,2015-03-28T20:37:00.000Z,400 Block Of S Coeur D Alene St,Tuesday
-117.417554479370452,47.670450976866277,5054,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T20:18:00.000Z,2015-03-28T20:18:00.000Z,1400 Block Of N Washington St,Tuesday
-117.375055791756736,47.676703775840664,5055,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T21:40:00.000Z,2015-03-28T21:40:00.000Z,2400 Block Of E Marshall Av,Tuesday
-117.371779434671097,47.704159318235703,5056,VEH-PROWL,Vehicle Prowling,2015-03-28T22:30:00.000Z,2015-03-28T22:30:00.000Z,2600 Block Of E Queen Av,Tuesday
-117.431132404258165,47.647246691880092,5057,ASSAULT-SIMPLE,Assault,2015-03-28T23:18:00.000Z,2015-03-28T23:18:00.000Z,1300 Block Of W 9Th Av,Tuesday
-117.418010406978269,47.656595531069989,5058,VEH-PROWL,Vehicle Prowling,2015-03-28T21:30:00.000Z,2015-03-28T23:30:00.000Z,W 1St Av,Tuesday
-117.418010406978269,47.656595531069989,5059,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T21:30:00.000Z,2015-03-28T23:30:00.000Z,W 1St Av,Tuesday
-117.410687768385287,47.673112454302526,5060,THEFT-SHOPLIFTING,Theft,2015-03-29T01:15:00.000Z,2015-03-29T01:15:00.000Z,1700 Block Of N Division St,Wednesday
-117.452502757811516,47.702585045127087,5061,BURGLARY-RESIDNTL,Burglary,2015-03-29T01:35:00.000Z,2015-03-29T01:35:00.000Z,2800 Block Of W Wabash Av,Wednesday
-117.406119335472823,47.709099727417261,5062,ASSAULT-SIMPLE,Assault,2015-03-29T01:43:00.000Z,2015-03-29T01:43:00.000Z,5600 Block Of N Lidgerwood St,Wednesday
-117.411304835657958,47.724924911838663,5063,DRUGS-POSSESS,Drugs,2015-03-29T02:57:00.000Z,2015-03-29T02:57:00.000Z,E Cozza Dr,Wednesday
-117.384132835509988,47.698798525140631,5064,ASSAULT-SIMPLE,Assault,2015-03-29T02:52:00.000Z,2015-03-29T02:52:00.000Z,1700 Block Of E Heroy Av,Wednesday
-117.384132835509988,47.698798525140631,5065,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T02:52:00.000Z,2015-03-29T02:52:00.000Z,1700 Block Of E Heroy Av,Wednesday
-117.381129173047015,47.64077652445453,5066,VEH-PROWL,Vehicle Prowling,2015-03-29T04:45:00.000Z,2015-03-29T04:45:00.000Z,2000 Block Of E 16Th Av,Wednesday
-117.44304915818546,47.682447492509183,5067,THEFT-SHOPLIFTING,Theft,2015-03-29T01:20:00.000Z,2015-03-29T01:20:00.000Z,2100 Block Of W Northwest Bl,Wednesday
-117.44304915818546,47.682447492509183,5068,THEFT-SHOPLIFTING,Theft,2015-03-29T02:20:00.000Z,2015-03-29T02:20:00.000Z,2100 Block Of W Northwest Bl,Wednesday
-117.450929715015135,47.702582261124839,5069,BURGLARY-GARAGE,Burglary,2015-03-28T20:00:00.000Z,2015-03-29T08:33:00.000Z,2700 Block Of W Wabash Av,Tuesday
-117.450929715015135,47.702582261124839,5070,VEH-PROWL,Vehicle Prowling,2015-03-28T20:00:00.000Z,2015-03-29T08:33:00.000Z,2700 Block Of W Wabash Av,Tuesday
-117.450929715015135,47.702582261124839,5071,VEH-THEFT,Vehicle Theft,2015-03-28T20:00:00.000Z,2015-03-29T08:33:00.000Z,2700 Block Of W Wabash Av,Tuesday
-117.450929715015135,47.702582261124839,5072,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T20:00:00.000Z,2015-03-29T08:33:00.000Z,2700 Block Of W Wabash Av,Tuesday
-117.367755252572053,47.608174213841387,5073,BURGLARY-GARAGE,Burglary,2015-03-28T17:00:00.000Z,2015-03-29T07:10:00.000Z,5000 Block Of S Regal St,Tuesday
-117.367755252572053,47.608174213841387,5074,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T17:00:00.000Z,2015-03-29T07:10:00.000Z,5000 Block Of S Regal St,Tuesday
-117.392397409141779,47.651688590765637,5075,VEH-PROWL,Vehicle Prowling,2015-03-28T22:00:00.000Z,2015-03-29T07:30:00.000Z,1200 Block Of E 5Th Av,Tuesday
-117.476531740459635,47.638019028376064,5076,THEFT-FROM BUILDING,Theft,2015-03-28T09:40:00.000Z,2015-03-28T09:40:00.000Z,2000 Block Of S Assembly St,Tuesday
-117.386670939743624,47.686712899303487,5077,VEH-PROWL,Vehicle Prowling,2015-03-28T21:00:00.000Z,2015-03-29T07:42:00.000Z,1600 Block Of E Dalton Av,Tuesday
-117.399073087919433,47.655946170283869,5078,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T05:00:00.000Z,2015-03-28T10:00:00.000Z,100 Block Of S Scott St,Tuesday
-117.351145981751884,47.651808855588754,5079,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T22:30:00.000Z,2015-03-29T08:30:00.000Z,4000 Block Of E 5Th Av,Tuesday
-117.362649584350791,47.63639984126111,5080,VEH-PROWL,Vehicle Prowling,2015-03-28T15:30:00.000Z,2015-03-29T05:30:00.000Z,3200 Block Of E Congress Av,Tuesday
-117.381185075984092,47.641768893775435,5081,VEH-THEFT PLATES/TABS,Vehicle Theft,2015-03-01T10:11:00.000Z,2015-03-25T10:11:00.000Z,2000 Block Of E 15Th Av,Wednesday
-117.371777647932603,47.649131373049073,5082,VEH-PROWL,Vehicle Prowling,2015-03-28T19:30:00.000Z,2015-03-29T10:13:00.000Z,2600 Block Of E 7Th Av,Tuesday
-117.371777647932603,47.649131373049073,5083,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T19:30:00.000Z,2015-03-29T10:13:00.000Z,2600 Block Of E 7Th Av,Tuesday
-117.381185075984092,47.641768893775435,5084,VEH-PROWL,Vehicle Prowling,2015-03-28T15:00:00.000Z,2015-03-29T09:45:00.000Z,2000 Block Of E 15Th Av,Tuesday
-117.376601425821121,47.649999726112661,5085,VEH-PROWL,Vehicle Prowling,2015-03-28T20:30:00.000Z,2015-03-29T10:30:00.000Z,2300 Block Of E Hartson Av,Tuesday
-117.377537067008774,47.679534332715733,5086,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-27T20:00:00.000Z,2015-03-28T09:30:00.000Z,2100 Block Of E North Crescent Av,Monday
-117.489229962060506,47.742047500962514,5087,THEFT-OPEN AREA,Theft,2015-03-28T23:00:00.000Z,2015-03-29T10:30:00.000Z,5400 Block Of W Barnes Rd,Tuesday
-117.489229962060506,47.742047500962514,5088,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T23:00:00.000Z,2015-03-29T10:30:00.000Z,5400 Block Of W Barnes Rd,Tuesday
-117.377296975289283,47.711354839690635,5089,ASSAULT-SIMPLE,Assault,2015-03-29T10:08:00.000Z,2015-03-29T10:08:00.000Z,2200 Block Of E Central Av,Wednesday
-117.416201305513539,47.656620818373732,5090,BURGLARY-COMMERCIAL,Burglary,2015-03-29T10:54:00.000Z,2015-03-29T10:54:00.000Z,300 Block Of W 1St Av,Wednesday
-117.405859916833549,47.741352723100775,5091,THEFT-SHOPLIFTING,Theft,2015-03-29T11:39:00.000Z,2015-03-29T11:39:00.000Z,9200 Block Of N Colton St,Wednesday
-117.400933567910016,47.675003227591041,5092,VEH-THEFT PLATES/TABS,Vehicle Theft,2015-03-29T01:00:00.000Z,2015-03-29T09:30:00.000Z,600 Block Of E Indiana Av,Wednesday
-117.387050540302212,47.706529513356955,5093,BURGLARY-COMMERCIAL,Burglary,2015-03-29T11:16:00.000Z,2015-03-29T11:16:00.000Z,5400 Block Of N Helena St,Wednesday
-117.392255622580464,47.746071880654071,5094,VEH-THEFT,Vehicle Theft,2015-03-29T13:10:00.000Z,2015-03-29T13:10:00.000Z,9700 Block Of N Morton Ct,Wednesday
-117.351345977408371,47.657127929246258,5095,THEFT-SHOPLIFTING,Theft,2015-03-29T13:42:00.000Z,2015-03-29T13:42:00.000Z,4100 Block Of E Sprague Av,Wednesday
-117.380003661446864,47.713146564726109,5096,BURGLARY-GARAGE,Burglary,2015-03-25T14:40:00.000Z,2015-03-29T14:00:00.000Z,2000 Block Of E Dalke Av,Saturday
-117.380003661446864,47.713146564726109,5097,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-25T14:40:00.000Z,2015-03-29T14:00:00.000Z,2000 Block Of E Dalke Av,Saturday
-117.380137620247865,47.643660831242514,5098,ASSAULT-SIMPLE,Assault,2015-03-29T09:21:00.000Z,2015-03-29T09:21:00.000Z,2000 Block Of E 13Th Av,Wednesday
-117.380137620247865,47.643660831242514,5099,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T09:21:00.000Z,2015-03-29T09:21:00.000Z,2000 Block Of E 13Th Av,Wednesday
-117.380137620247865,47.643660831242514,5100,VEH-THEFT,Vehicle Theft,2015-03-29T09:21:00.000Z,2015-03-29T09:21:00.000Z,2000 Block Of E 13Th Av,Wednesday
-117.413289872283528,47.659077248168792,5101,VEH-PROWL,Vehicle Prowling,2015-03-29T12:30:00.000Z,2015-03-29T13:00:00.000Z,N Browne St,Wednesday
-117.413289872283528,47.659077248168792,5102,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T12:30:00.000Z,2015-03-29T13:00:00.000Z,N Browne St,Wednesday
-117.392571330254938,47.650472667423152,5103,ASSAULT-SIMPLE,Assault,2015-03-29T11:22:00.000Z,2015-03-29T11:22:00.000Z,600 Block Of S Ivory St,Wednesday
-117.39488853152011,47.6953668335684,5104,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T10:29:00.000Z,2015-03-29T10:29:00.000Z,1000 Block Of E Lacrosse Av,Wednesday
-117.436415277169843,47.709131551600535,5105,VEH-PROWL,Vehicle Prowling,2015-03-28T18:00:00.000Z,2015-03-29T13:00:00.000Z,5600 Block Of N Ash St,Tuesday
-117.436415277169843,47.709131551600535,5106,BURGLARY-GARAGE,Burglary,2015-03-28T18:00:00.000Z,2015-03-29T13:00:00.000Z,5600 Block Of N Ash St,Tuesday
-117.488709814222048,47.698879011672751,5107,ASSAULT-SIMPLE,Assault,2015-03-29T01:30:00.000Z,2015-03-29T02:30:00.000Z,4500 Block Of N Aubrey L White Pk,Wednesday
-117.426170438368317,47.700571208780893,5108,THEFT-SHOPLIFTING,Theft,2015-03-29T15:25:00.000Z,2015-03-29T15:25:00.000Z,1000 Block Of W Wellesley Av,Wednesday
-117.395013953898399,47.707774491011619,5109,THEFT-SHOPLIFTING,Theft,2015-03-27T22:58:00.000Z,2015-03-27T22:58:00.000Z,5400 Block Of N Nevada St,Monday
-117.437345721535351,47.65700114159354,5110,VEH-PROWL,Vehicle Prowling,2015-03-27T20:00:00.000Z,2015-03-28T20:00:00.000Z,1700 Block Of W Riverside Av,Monday
-117.437345721535351,47.65700114159354,5111,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-27T20:00:00.000Z,2015-03-28T20:00:00.000Z,1700 Block Of W Riverside Av,Monday
-117.38643109433005,47.686713874374085,5112,VEH-PROWL,Vehicle Prowling,2015-03-28T22:00:00.000Z,2015-03-29T09:00:00.000Z,1600 Block Of E Dalton Av,Tuesday
-117.414783957908341,47.65742072806713,5113,BURGLARY-COMMERCIAL,Burglary,2015-03-29T13:42:00.000Z,2015-03-29T13:42:00.000Z,200 Block Of W Sprague Av,Wednesday
-117.410698229037578,47.698543235955533,5114,THEFT-OPEN AREA,Theft,2015-03-29T16:00:00.000Z,2015-03-29T16:05:00.000Z,4400 Block Of N Division St,Wednesday
-117.454319036600268,47.697164396774824,5115,THEFT-FROM BUILDING,Theft,2015-03-24T12:00:00.000Z,2015-03-24T19:00:00.000Z,2900 Block Of W Longfellow Av,Friday
-117.374701297870331,47.629244800952264,5116,THEFT-SHOPLIFTING,Theft,2015-03-29T17:00:00.000Z,2015-03-29T17:00:00.000Z,2500 Block Of E 29Th Av,Wednesday
-117.395119102041903,47.622522879474602,5117,THEFT-OPEN AREA,Theft,2015-03-29T17:45:00.000Z,2015-03-29T18:00:00.000Z,1000 Block Of E 35Th Av,Wednesday
-117.359027545750664,47.683117725469636,5118,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-27T23:00:00.000Z,2015-03-28T08:00:00.000Z,3500 Block Of E Grace Av,Monday
-117.374589058814891,47.700553629604087,5119,ASSAULT-SIMPLE,Assault,2015-03-29T16:52:00.000Z,2015-03-29T16:52:00.000Z,2400 Block Of E Wellesley Av,Wednesday
-117.397004265977685,47.653756961714677,5120,DRUGS-POSSESS,Drugs,2015-03-29T11:49:00.000Z,2015-03-29T11:49:00.000Z,900 Block Of E 3Rd Av,Wednesday
-117.397004265977685,47.653756961714677,5121,DRUGS-DELIVER,Drugs,2015-03-29T11:49:00.000Z,2015-03-29T11:49:00.000Z,900 Block Of E 3Rd Av,Wednesday
-117.39525073759981,47.649812697267912,5122,DRUGS-POSSESS,Drugs,2015-03-29T18:40:00.000Z,2015-03-29T18:40:00.000Z,700 Block Of S Arthur St,Wednesday
-117.39525073759981,47.649812697267912,5123,ASSAULT-SIMPLE,Assault,2015-03-29T18:40:00.000Z,2015-03-29T18:40:00.000Z,700 Block Of S Arthur St,Wednesday
-117.425219443544378,47.672206429948787,5124,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T16:30:00.000Z,2015-03-29T17:30:00.000Z,900 Block Of W Spofford Av,Wednesday
-117.377510666413713,47.702587964151434,5125,ASSAULT-SIMPLE,Assault,2015-03-29T17:50:00.000Z,2015-03-29T17:50:00.000Z,4900 Block Of N Lee St,Wednesday
-117.396556225587958,47.675760320435245,5126,DRUGS-DELIVER,Drugs,2015-03-29T01:11:00.000Z,2015-03-29T01:11:00.000Z,2000 Block Of N Hamilton St,Wednesday
-117.405859916833549,47.741352723100775,5127,THEFT-SHOPLIFTING,Theft,2015-03-29T17:00:00.000Z,2015-03-29T17:00:00.000Z,9200 Block Of N Colton St,Wednesday
-117.438845624476301,47.678557302499975,5128,ASSAULT-SIMPLE,Assault,2015-03-29T22:00:00.000Z,2015-03-29T22:00:00.000Z,1800 Block Of W Montgomery Av,Wednesday
-117.411216717740402,47.651207697278899,5129,ASSAULT-SIMPLE,Assault,2015-03-30T00:31:00.000Z,2015-03-30T00:31:00.000Z,500 Block Of S Division St,Thursday
-117.372066298841943,47.697052177307576,5130,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-27T10:00:00.000Z,2015-03-29T21:00:00.000Z,2600 Block Of E Rich Av,Monday
-117.360283719948683,47.643369477772893,5131,VEH-PROWL,Vehicle Prowling,2015-03-29T22:00:00.000Z,2015-03-30T04:15:00.000Z,1300 Block Of S Ben Burr Bl,Wednesday
-117.360283719948683,47.643369477772893,5132,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T22:00:00.000Z,2015-03-30T04:15:00.000Z,1300 Block Of S Ben Burr Bl,Wednesday
-117.434700664346678,47.64596201535241,5133,THEFT-SHOPLIFTING,Theft,2015-03-30T04:46:00.000Z,2015-03-30T04:46:00.000Z,1500 Block Of W 10Th Av,Thursday
-117.39667593057959,47.683469702200689,5134,ASSAULT-WEAPON,Assault,2015-03-30T02:51:00.000Z,2015-03-30T02:51:00.000Z,N Hamilton St,Thursday
-117.39667593057959,47.683469702200689,5135,DRUGS-POSSESS,Drugs,2015-03-30T02:51:00.000Z,2015-03-30T02:51:00.000Z,N Hamilton St,Thursday
-117.407821573681133,47.67609702478299,5136,BURGLARY-GARAGE,Burglary,2015-03-29T20:00:00.000Z,2015-03-30T06:00:00.000Z,200 Block Of E Baldwin Av,Wednesday
-117.398937769666361,47.709857686313306,5137,BURGLARY-GARAGE,Burglary,2015-03-27T23:30:00.000Z,2015-03-30T05:30:00.000Z,700 Block Of E Joseph Av,Monday
-117.398937769666361,47.709857686313306,5138,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-27T23:30:00.000Z,2015-03-30T05:30:00.000Z,700 Block Of E Joseph Av,Monday
-117.472122985737471,47.673172562385417,5139,VEH-PROWL,Vehicle Prowling,2015-03-28T21:00:00.000Z,2015-03-29T06:30:00.000Z,4200 Block Of W Fort George Wright Dr,Tuesday
-117.472122985737471,47.673172562385417,5140,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T21:00:00.000Z,2015-03-29T06:30:00.000Z,4200 Block Of W Fort George Wright Dr,Tuesday
-117.395184144518993,47.686237502467797,5141,ASSAULT-SUB BDLY HARM,Assault,2015-03-30T02:27:00.000Z,2015-03-30T02:27:00.000Z,E Euclid Av,Thursday
-117.395184144518993,47.686237502467797,5142,DRUGS-POSSESS,Drugs,2015-03-30T02:27:00.000Z,2015-03-30T02:27:00.000Z,E Euclid Av,Thursday
-117.395184144518993,47.686237502467797,5143,VEH-THEFT,Vehicle Theft,2015-03-30T02:27:00.000Z,2015-03-30T02:27:00.000Z,E Euclid Av,Thursday
-117.368333050518018,47.659130945006353,5144,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-27T12:00:00.000Z,2015-03-30T08:07:00.000Z,2800 Block Of E Main Av,Monday
-117.384932965625566,47.661904513137358,5145,BURGLARY-GARAGE,Burglary,2015-03-27T17:30:00.000Z,2015-03-30T08:00:00.000Z,1800 Block Of E Trent Av,Monday
-117.476680767437131,47.725367902050031,5146,VEH-THEFT,Vehicle Theft,2015-03-30T04:38:00.000Z,2015-03-30T04:38:00.000Z,4300 Block Of W Kathleen Av,Thursday
-117.354677936776199,47.677918993837871,5147,VEH-PROWL,Vehicle Prowling,2015-03-30T00:00:00.000Z,2015-03-30T08:00:00.000Z,3800 Block Of E Ermina Av,Thursday
-117.354677936776199,47.677918993837871,5148,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-30T00:00:00.000Z,2015-03-30T08:00:00.000Z,3800 Block Of E Ermina Av,Thursday
-117.368211912281012,47.683178004464359,5149,VEH-PROWL,Vehicle Prowling,2015-03-29T23:00:00.000Z,2015-03-30T09:00:00.000Z,2800 Block Of N Regal St,Wednesday
-117.400634453263635,47.615650528389402,5150,VEH-PROWL,Vehicle Prowling,2015-03-29T23:00:00.000Z,2015-03-30T07:00:00.000Z,4200 Block Of S Hatch St,Wednesday
-117.432388056007838,47.694519511718788,5151,VEH-THEFT,Vehicle Theft,2015-03-30T07:12:00.000Z,2015-03-30T07:12:00.000Z,4000 Block Of N Cedar St,Thursday
-117.370495096442937,47.655275184171238,5152,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T20:00:00.000Z,2015-03-29T23:00:00.000Z,2700 Block Of E Pacific Av,Wednesday
-117.423474432933986,47.655217114494306,5153,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T22:00:00.000Z,2015-03-30T07:50:00.000Z,200 Block Of S Post St,Wednesday
-117.439967169464097,47.681043998704929,5154,THEFT-OPEN AREA,Theft,2015-03-28T10:52:00.000Z,2015-03-30T10:52:00.000Z,1900 Block Of W Northwest Bl,Tuesday
-117.444674378008159,47.700574269546962,5155,THEFT-SHOPLIFTING,Theft,2015-03-30T09:40:00.000Z,2015-03-30T09:50:00.000Z,2300 Block Of W Wellesley Av,Thursday
-117.358510608359239,47.704205458256048,5156,THEFT-FROM BUILDING,Theft,2015-03-28T17:00:00.000Z,2015-03-30T10:54:00.000Z,3500 Block Of E Queen Av,Tuesday
-117.382490932817632,47.67182230402647,5157,VEH-PROWL,Vehicle Prowling,2015-03-29T18:00:00.000Z,2015-03-30T11:30:00.000Z,1900 Block Of E Mission Av,Wednesday
-117.382490932817632,47.67182230402647,5158,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T18:00:00.000Z,2015-03-30T11:30:00.000Z,1900 Block Of E Mission Av,Wednesday
-117.445879226360006,47.666097038636174,5159,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T20:30:00.000Z,2015-03-28T20:30:00.000Z,2300 Block Of W Dean Av,Tuesday
-117.435579545874063,47.650469473403056,5160,ASSAULT-SIMPLE,Assault,2015-03-30T10:57:00.000Z,2015-03-30T10:57:00.000Z,W 6Th Av,Thursday
-117.395142394817057,47.692331155814514,5161,BURGLARY-COMMERCIAL,Burglary,2015-03-30T09:50:00.000Z,2015-03-30T09:50:00.000Z,3800 Block Of N Nevada St,Thursday
-117.474315665523193,47.703035405122499,5162,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-28T21:00:00.000Z,2015-03-29T09:00:00.000Z,4300 Block Of W Olympic Av,Tuesday
-117.411223719318031,47.742559377311053,5163,VEH-PROWL,Vehicle Prowling,2015-03-30T13:00:00.000Z,2015-03-30T13:00:00.000Z,9400 Block Of N Division St,Thursday
-117.371096715520181,47.678614221935192,5164,VEH-PROWL,Vehicle Prowling,2015-03-30T00:00:00.000Z,2015-03-30T06:00:00.000Z,2700 Block Of E South Riverton Av,Thursday
-117.393376998542635,47.723825418900262,5165,BURGLARY-RESIDNTL,Burglary,2015-03-30T10:29:00.000Z,2015-03-30T10:29:00.000Z,1000 Block Of E Cozza Dr,Thursday
-117.418218020807345,47.657762551897498,5166,THEFT-FROM BUILDING,Theft,2015-03-29T00:30:00.000Z,2015-03-29T01:00:00.000Z,400 Block Of W Riverside Av,Wednesday
-117.438497914426605,47.670822144678716,5167,BURGLARY-COMMERCIAL,Burglary,2015-03-30T09:39:00.000Z,2015-03-30T09:39:00.000Z,1800 Block Of W Maxwell Av,Thursday
-117.418026514231784,47.657957132436103,5168,VEH-THEFT PLATES/TABS,Vehicle Theft,2015-03-27T23:00:00.000Z,2015-03-28T00:00:00.000Z,W Riverside Av,Monday
-117.406724201843318,47.708066890961767,5169,VEH-THEFT,Vehicle Theft,2015-03-30T11:53:00.000Z,2015-03-30T11:53:00.000Z,200 Block Of E Rowan Av,Thursday
-117.369226150662868,47.657311236476303,5170,VEH-THEFT,Vehicle Theft,2015-03-30T14:41:00.000Z,2015-03-30T14:41:00.000Z,2800 Block Of E Sprague Av,Thursday
-117.393714081528302,47.687754577754774,5171,ASSAULT-SIMPLE,Assault,2015-03-30T12:27:00.000Z,2015-03-30T12:46:00.000Z,1100 Block Of E Liberty Av,Thursday
-117.381061332104821,47.64998965022864,5172,ASSAULT-SIMPLE,Assault,2015-03-30T13:30:00.000Z,2015-03-30T14:54:00.000Z,2000 Block Of E Hartson Av,Thursday
-117.421672293963567,47.674128151125622,5173,THEFT-FROM BUILDING,Theft,2015-03-27T19:00:00.000Z,2015-03-27T19:00:00.000Z,1800 Block Of N Wall St,Monday
-117.367952317953097,47.683109731878943,5174,VEH-PROWL,Vehicle Prowling,2015-03-30T04:00:00.000Z,2015-03-30T08:00:00.000Z,2900 Block Of E Grace Av,Thursday
-117.367952317953097,47.683109731878943,5175,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-30T04:00:00.000Z,2015-03-30T08:00:00.000Z,2900 Block Of E Grace Av,Thursday
-117.3765584310664,47.669633555012709,5176,VEH-PROWL,Vehicle Prowling,2015-03-27T23:00:00.000Z,2015-03-30T10:45:00.000Z,2300 Block Of E Sharp Av,Monday
-117.3765584310664,47.669633555012709,5177,BURGLARY-FENCED AREA,Burglary,2015-03-27T23:00:00.000Z,2015-03-30T10:45:00.000Z,2300 Block Of E Sharp Av,Monday
-117.373433752965951,47.68525500207538,5178,VEH-PROWL,Vehicle Prowling,2015-03-29T19:00:00.000Z,2015-03-30T07:30:00.000Z,3000 Block Of N Cook St,Wednesday
-117.373433752965951,47.68525500207538,5179,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T19:00:00.000Z,2015-03-30T07:30:00.000Z,3000 Block Of N Cook St,Wednesday
-117.400897396533452,47.67936269105509,5180,BURGLARY-GARAGE,Burglary,2015-03-29T18:00:00.000Z,2015-03-30T15:55:00.000Z,600 Block Of E Carlisle Av,Wednesday
-117.400897396533452,47.67936269105509,5181,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-29T18:00:00.000Z,2015-03-30T15:55:00.000Z,600 Block Of E Carlisle Av,Wednesday
-117.44201174496223,47.656391097718121,5182,VEH-THEFT,Vehicle Theft,2015-03-30T02:27:00.000Z,2015-03-30T02:27:00.000Z,2000 Block Of W 1St Av,Thursday
-117.412646714385133,47.689946577761887,5183,BURGLARY-FENCED AREA,Burglary,2015-03-29T12:00:00.000Z,2015-03-29T20:30:00.000Z,3500 Block Of N Atlantic St,Wednesday
-117.409158448153747,47.670610414278364,5184,ASSAULT-SIMPLE,Assault,2015-03-30T17:13:00.000Z,2015-03-30T17:13:00.000Z,100 Block Of E Sinto Av,Thursday
-117.394902613222683,47.649365848621031,5185,THEFT-FROM BUILDING,Theft,2015-03-29T01:00:00.000Z,2015-03-29T02:00:00.000Z,1000 Block Of E Newark Av,Wednesday
-117.365297264245115,47.693597088282488,5186,ASSAULT-SIMPLE,Assault,2015-03-30T17:01:00.000Z,2015-03-30T17:01:00.000Z,3900 Block Of N Market St,Thursday
-117.397741821899046,47.673746167028519,5187,VEH-PROWL,Vehicle Prowling,2015-03-30T16:30:00.000Z,2015-03-30T18:30:00.000Z,800 Block Of E Nora Av,Thursday
-117.397741821899046,47.673746167028519,5188,MALICIOUS MISCHIEF,Malicious Mischief,2015-03-30T16:30:00.000Z,2015-03-30T18:30:00.000Z,800 Block Of E Nora Av,Thursday
-117.406119335472823,47.709099727417261,5189,ASSAULT-WEAPON,Assault,2015-03-30T17:40:00.000Z,2015-03-30T17:40:00.000Z,5600 Block Of N Lidgerwood St,Thursday
-117.465969265191077,47.700788571366417,5190,THEFT-OPEN AREA,Theft,2015-03-28T14:00:00.000Z,2015-03-28T17:00:00.000Z,3700 Block Of W Wellesley Av,Tuesday
