series_id        	year	period	       value	footnote_codes
APU0400FC2101    	2023	M04	       7.314	
APU0400FC2101    	2023	M05	       7.991	
APU0400FC2101    	2023	M06	       7.761	
APU0400FC2101    	2023	M07	       8.050	
APU0400FC2101    	2023	M08	       7.999	
APU0400FC2101    	2023	M09	       8.209	
APU0400FC2101    	2023	M10	       7.805	
APU0400FC2101    	2023	M11	       7.773	
APU0400FC2101    	2023	M12	       7.707	
APU0400FC2101    	2024	M01	       8.087	
APU0400FC2101    	2024	M02	       7.937	
APU0400FC2101    	2024	M03	       8.337	
APU0400FC2101    	2024	M04	       8.155	
APU0400FC2101    	2024	M05	       7.954	
APU0400FC2101    	2024	M06	       8.173	
APU0400FC2101    	2024	M07	       8.345	
APU0400FC3101    	1998	M01	       3.763	
APU0400FC3101    	1998	M02	       3.784	
APU0400FC3101    	1998	M03	       3.880	
APU0400FC3101    	1998	M04	       3.809	
APU0400FC3101    	1998	M05	       3.821	
APU0400FC3101    	1998	M06	       3.852	
APU0400FC3101    	1998	M07	       3.886	
APU0400FC3101    	1998	M08	       3.885	
APU0400FC3101    	1998	M09	       3.833	
APU0400FC3101    	1998	M10	       3.849	
APU0400FC3101    	1998	M11	       3.842	
APU0400FC3101    	1998	M12	       3.860	
APU0400FC3101    	1999	M01	       3.832	
APU0400FC3101    	1999	M02	       3.907	
APU0400FC3101    	1999	M03	       3.923	
APU0400FC3101    	1999	M04	       3.988	
APU0400FC3101    	1999	M05	       3.963	
APU0400FC3101    	1999	M06	       3.907	
APU0400FC3101    	1999	M07	       3.911	
APU0400FC3101    	1999	M08	       3.950	
APU0400FC3101    	1999	M09	       3.988	
APU0400FC3101    	1999	M10	       3.994	
APU0400FC3101    	1999	M11	       4.023	
APU0400FC3101    	1999	M12	       4.093	
APU0400FC3101    	2000	M01	       4.034	
APU0400FC3101    	2000	M02	       4.054	
APU0400FC3101    	2000	M03	       4.123	
APU0400FC3101    	2000	M04	       4.218	
APU0400FC3101    	2000	M05	       4.232	
APU0400FC3101    	2000	M06	       4.365	
APU0400FC3101    	2000	M07	       4.328	
APU0400FC3101    	2000	M08	       4.355	
APU0400FC3101    	2000	M09	       4.337	
APU0400FC3101    	2000	M10	       4.306	
APU0400FC3101    	2000	M11	       4.314	
APU0400FC3101    	2000	M12	       4.362	
APU0400FC3101    	2001	M01	       4.399	
APU0400FC3101    	2001	M02	       4.599	
APU0400FC3101    	2001	M03	       4.639	
APU0400FC3101    	2001	M04	       4.666	
APU0400FC3101    	2001	M05	       4.734	
APU0400FC3101    	2001	M06	       4.794	
APU0400FC3101    	2001	M07	       4.697	
APU0400FC3101    	2001	M08	       4.648	
APU0400FC3101    	2001	M09	       4.584	
APU0400FC3101    	2001	M10	       4.646	
APU0400FC3101    	2001	M11	       4.493	
APU0400FC3101    	2001	M12	       4.511	
APU0400FC3101    	2002	M01	       4.497	
APU0400FC3101    	2002	M02	       4.435	
APU0400FC3101    	2002	M03	       4.590	
APU0400FC3101    	2002	M04	       4.608	
APU0400FC3101    	2002	M05	       4.800	
APU0400FC3101    	2002	M06	       4.672	
APU0400FC3101    	2002	M07	       4.665	
APU0400FC3101    	2002	M08	       4.562	
APU0400FC3101    	2002	M09	       4.635	
APU0400FC3101    	2002	M10	       4.744	
APU0400FC3101    	2002	M11	       4.668	
APU0400FC3101    	2002	M12	       4.772	
APU0400FC3101    	2003	M01	       4.741	
APU0400FC3101    	2003	M02	       4.758	
APU0400FC3101    	2003	M03	       4.881	
APU0400FC3101    	2003	M04	       4.912	
APU0400FC3101    	2003	M05	       4.611	
APU0400FC3101    	2003	M06	       4.871	
APU0400FC3101    	2003	M07	       4.998	
APU0400FC3101    	2003	M08	       4.852	
APU0400FC3101    	2003	M09	       5.044	
APU0400FC3101    	2003	M10	       5.205	
APU0400FC3101    	2003	M11	       5.665	
APU0400FC3101    	2003	M12	       5.773	
APU0400FC3101    	2004	M01	       5.377	
APU0400FC3101    	2004	M02	       5.378	
APU0400FC3101    	2004	M03	       5.400	
APU0400FC3101    	2004	M04	       5.475	
APU0400FC3101    	2004	M05	       5.511	
APU0400FC3101    	2004	M06	       5.578	
APU0400FC3101    	2004	M07	       5.566	
APU0400FC3101    	2004	M08	       5.417	
APU0400FC3101    	2004	M09	       5.235	
APU0400FC3101    	2004	M10	       5.190	
APU0400FC3101    	2004	M11	       5.131	
APU0400FC3101    	2004	M12	       5.124	
APU0400FC3101    	2005	M01	       5.025	
APU0400FC3101    	2005	M02	       5.126	
APU0400FC3101    	2005	M03	       5.244	
APU0400FC3101    	2005	M04	       5.517	
APU0400FC3101    	2005	M05	       5.279	
APU0400FC3101    	2005	M06	       4.988	
APU0400FC3101    	2005	M07	       4.784	
APU0400FC3101    	2005	M08	       4.694	
APU0400FC3101    	2005	M09	       4.650	
APU0400FC3101    	2005	M10	       4.712	
APU0400FC3101    	2005	M11	       4.785	
APU0400FC3101    	2005	M12	       4.835	
APU0400FC3101    	2006	M01	       4.850	
APU0400FC3101    	2006	M02	       4.816	
APU0400FC3101    	2006	M03	       4.899	
APU0400FC3101    	2006	M04	       4.871	
APU0400FC3101    	2006	M05	       4.880	
APU0400FC3101    	2006	M06	       4.735	
APU0400FC3101    	2006	M07	       4.584	
APU0400FC3101    	2006	M08	       4.759	
APU0400FC3101    	2006	M09	       4.667	
APU0400FC3101    	2006	M10	       4.630	
APU0400FC3101    	2006	M11	       4.689	
APU0400FC3101    	2006	M12	       4.635	
APU0400FC3101    	2007	M01	       4.718	
APU0400FC3101    	2007	M02	       4.802	
APU0400FC3101    	2007	M03	       4.977	
APU0400FC3101    	2007	M04	       5.075	
APU0400FC3101    	2007	M05	       5.226	
APU0400FC3101    	2007	M06	       5.037	
APU0400FC3101    	2007	M07	       5.110	
APU0400FC3101    	2007	M08	       5.056	
APU0400FC3101    	2007	M09	       5.134	
APU0400FC3101    	2007	M10	       5.080	
APU0400FC3101    	2007	M11	       5.166	
APU0400FC3101    	2007	M12	       5.067	
APU0400FC3101    	2008	M01	       5.115	
APU0400FC3101    	2008	M02	       4.888	
APU0400FC3101    	2008	M03	       5.064	
APU0400FC3101    	2008	M04	       4.948	
APU0400FC3101    	2008	M05	       4.909	
APU0400FC3101    	2008	M06	       5.033	
APU0400FC3101    	2008	M07	       5.195	
APU0400FC3101    	2008	M08	       5.293	
APU0400FC3101    	2008	M09	       5.180	
APU0400FC3101    	2008	M10	       5.172	
APU0400FC3101    	2008	M11	       5.072	
APU0400FC3101    	2008	M12	       5.029	
APU0400FC3101    	2009	M01	       4.792	
APU0400FC3101    	2009	M02	       4.996	
APU0400FC3101    	2009	M03	       4.872	
APU0400FC3101    	2009	M04	       4.983	
APU0400FC3101    	2009	M05	       5.295	
APU0400FC3101    	2009	M06	       5.305	
APU0400FC3101    	2009	M07	       5.124	
APU0400FC3101    	2009	M08	       5.145	
APU0400FC3101    	2009	M09	       5.168	
APU0400FC3101    	2009	M10	       5.107	
APU0400FC3101    	2009	M11	       5.451	
APU0400FC3101    	2009	M12	       5.464	
APU0400FC3101    	2010	M01	       5.250	
APU0400FC3101    	2010	M02	       5.298	
APU0400FC3101    	2010	M03	       5.311	
APU0400FC3101    	2010	M04	       5.772	
APU0400FC3101    	2010	M05	       5.699	
APU0400FC3101    	2010	M06	       5.605	
APU0400FC3101    	2010	M07	       5.528	
APU0400FC3101    	2010	M08	       5.442	
APU0400FC3101    	2010	M09	       5.495	
APU0400FC3101    	2010	M10	       5.730	
APU0400FC3101    	2010	M11	       5.752	
APU0400FC3101    	2010	M12	       5.696	
APU0400FC3101    	2011	M01	       5.806	
APU0400FC3101    	2011	M02	       5.607	
APU0400FC3101    	2011	M03	       5.877	
APU0400FC3101    	2011	M04	       6.137	
APU0400FC3101    	2011	M05	       6.188	
APU0400FC3101    	2011	M06	       6.004	
APU0400FC3101    	2011	M07	       6.004	
APU0400FC3101    	2011	M08	       6.284	
APU0400FC3101    	2011	M09	       6.286	
APU0400FC3101    	2011	M10	       6.227	
APU0400FC3101    	2011	M11	       6.355	
APU0400FC3101    	2011	M12	       6.544	
APU0400FC3101    	2012	M01	       6.350	
APU0400FC3101    	2012	M02	       6.270	
APU0400FC3101    	2012	M03	       6.331	
APU0400FC3101    	2012	M04	       6.422	
APU0400FC3101    	2012	M05	       6.761	
APU0400FC3101    	2012	M06	       6.849	
APU0400FC3101    	2012	M07	       6.675	
APU0400FC3101    	2012	M08	       6.686	
APU0400FC3101    	2012	M09	       6.593	
APU0400FC3101    	2012	M10	       6.628	
APU0400FC3101    	2012	M11	       6.709	
APU0400FC3101    	2012	M12	       6.872	
APU0400FC3101    	2013	M01	       6.905	
APU0400FC3101    	2013	M02	       6.776	
APU0400FC3101    	2013	M03	       6.667	
APU0400FC3101    	2013	M04	       6.668	
APU0400FC3101    	2013	M05	       6.793	
APU0400FC3101    	2013	M06	       7.026	
APU0400FC3101    	2013	M07	       7.005	
APU0400FC3101    	2013	M08	       6.801	
APU0400FC3101    	2013	M09	       7.009	
APU0400FC3101    	2013	M10	       6.987	
APU0400FC3101    	2013	M11	       6.431	
APU0400FC3101    	2013	M12	       6.459	
APU0400FC3101    	2014	M01	       6.373	
APU0400FC3101    	2014	M02	       6.606	
APU0400FC3101    	2014	M03	       6.928	
APU0400FC3101    	2014	M04	       7.193	
APU0400FC3101    	2014	M05	       7.135	
APU0400FC3101    	2014	M06	       7.302	
APU0400FC3101    	2014	M07	       7.219	
APU0400FC3101    	2014	M08	       7.636	
APU0400FC3101    	2014	M09	       7.732	
APU0400FC3101    	2014	M10	       7.972	
APU0400FC3101    	2014	M11	       7.470	
APU0400FC3101    	2014	M12	       7.804	
APU0400FC3101    	2015	M01	       7.578	
APU0400FC3101    	2015	M02	       7.615	
APU0400FC3101    	2015	M03	       7.690	
APU0400FC3101    	2015	M04	       7.722	
APU0400FC3101    	2015	M05	       7.823	
APU0400FC3101    	2015	M06	       7.678	
APU0400FC3101    	2015	M07	       7.673	
APU0400FC3101    	2015	M08	       7.888	
APU0400FC3101    	2015	M09	       7.814	
APU0400FC3101    	2015	M10	       7.732	
APU0400FC3101    	2015	M11	       7.611	
APU0400FC3101    	2015	M12	       7.378	
APU0400FC3101    	2016	M01	       7.322	
APU0400FC3101    	2016	M02	       7.389	
APU0400FC3101    	2016	M03	       7.586	
APU0400FC3101    	2016	M04	       7.563	
APU0400FC3101    	2016	M05	       7.638	
APU0400FC3101    	2016	M06	       7.563	
APU0400FC3101    	2016	M07	       7.283	
APU0400FC3101    	2016	M08	       7.386	
APU0400FC3101    	2016	M09	       7.220	
APU0400FC3101    	2016	M10	       7.300	
APU0400FC3101    	2016	M11	       7.025	
APU0400FC3101    	2016	M12	       7.137	
APU0400FC3101    	2017	M01	       7.146	
APU0400FC3101    	2017	M02	       7.259	
APU0400FC3101    	2017	M03	       7.047	
APU0400FC3101    	2017	M04	       7.234	
APU0400FC3101    	2017	M05	       7.055	
APU0400FC3101    	2017	M06	       7.460	
APU0400FC3101    	2017	M07	       7.525	
APU0400FC3101    	2017	M08	       7.235	
APU0400FC3101    	2017	M09	       7.214	
APU0400FC3101    	2017	M10	       7.164	
APU0400FC3101    	2017	M11	       7.214	
APU0400FC3101    	2017	M12	       7.229	
APU0400FC3101    	2018	M01	       7.200	
APU0400FC3101    	2018	M02	       7.367	
APU0400FC3101    	2018	M03	       7.531	
APU0400FC3101    	2018	M04	       7.558	
APU0400FC3101    	2018	M05	       7.659	
APU0400FC3101    	2018	M06	       7.795	
APU0400FC3101    	2018	M07	       7.860	
APU0400FC3101    	2018	M08	       7.943	
APU0400FC3101    	2018	M09	       7.766	
APU0400FC3101    	2018	M10	       7.782	
APU0400FC3101    	2018	M11	       7.693	
APU0400FC3101    	2018	M12	       7.828	
APU0400FC3101    	2019	M01	       7.745	
APU0400FC3101    	2019	M02	       7.655	
APU0400FC3101    	2019	M03	       7.839	
APU0400FC3101    	2019	M04	       7.942	
APU0400FC3101    	2019	M05	       8.064	
APU0400FC3101    	2019	M06	       7.778	
APU0400FC3101    	2019	M07	       7.657	
APU0400FC3101    	2019	M08	       7.745	
APU0400FC3101    	2019	M09	       7.858	
APU0400FC3101    	2019	M10	       7.664	
APU0400FC3101    	2019	M11	       7.694	
APU0400FC3101    	2019	M12	       7.649	
APU0400FC3101    	2020	M01	       7.776	
APU0400FC3101    	2020	M02	       7.745	
APU0400FC3101    	2020	M03	       7.852	
APU0400FC3101    	2020	M04	       8.142	
APU0400FC3101    	2020	M05	       8.700	
APU0400FC3101    	2020	M06	       9.980	
APU0400FC3101    	2020	M07	       8.771	
APU0400FC3101    	2020	M08	       8.465	
APU0400FC3101    	2020	M09	       8.430	
APU0400FC3101    	2020	M10	       8.442	
APU0400FC3101    	2020	M11	       8.408	
APU0400FC3101    	2020	M12	       8.461	
APU0400FC3101    	2021	M01	       8.700	
APU0400FC3101    	2021	M02	       8.854	
APU0400FC3101    	2021	M03	       9.062	
APU0400FC3101    	2021	M04	       9.165	
APU0400FC3101    	2021	M05	       9.727	
APU0400FC3101    	2021	M06	      10.496	
APU0400FC3101    	2021	M07	      10.259	
APU0400FC3101    	2021	M08	      10.272	
APU0400FC3101    	2021	M09	      10.924	
APU0400FC3101    	2021	M10	      11.618	
APU0400FC3101    	2021	M11	      11.926	
APU0400FC3101    	2021	M12	      11.514	
APU0400FC3101    	2022	M01	      11.234	
APU0400FC3101    	2022	M02	      11.189	
APU0400FC3101    	2022	M03	      11.301	
APU0400FC3101    	2022	M04	      11.126	
APU0400FC3101    	2022	M05	      10.992	
APU0400FC3101    	2022	M06	      11.382	
APU0400FC3101    	2022	M07	      11.235	
APU0400FC3101    	2022	M08	      10.479	
APU0400FC3101    	2022	M09	      11.168	
APU0400FC3101    	2022	M10	      10.993	
APU0400FC3101    	2022	M11	      11.059	
APU0400FC3101    	2022	M12	      10.666	
APU0400FC3101    	2023	M01	      10.693	
APU0400FC3101    	2023	M02	      11.123	
APU0400FC3101    	2023	M03	      11.254	
APU0400FC3101    	2023	M04	      11.446	
APU0400FC3101    	2023	M05	      11.083	
APU0400FC3101    	2023	M06	      11.250	
APU0400FC3101    	2023	M07	      11.529	
APU0400FC3101    	2023	M08	      11.909	
APU0400FC3101    	2023	M09	      11.677	
APU0400FC3101    	2023	M10	      11.974	
APU0400FC3101    	2023	M11	      10.944	
APU0400FC3101    	2023	M12	      11.907	
APU0400FC3101    	2024	M01	      12.123	
APU0400FC3101    	2024	M02	      11.363	
APU0400FC3101    	2024	M03	      11.194	
APU0400FC3101    	2024	M04	      11.818	
APU0400FC3101    	2024	M05	      11.969	
APU0400FC3101    	2024	M06	      11.585	
APU0400FC3101    	2024	M07	      11.949	
APU0400FC4101    	1998	M01	       2.340	
APU0400FC4101    	1998	M02	       2.326	
APU0400FC4101    	1998	M03	       2.332	
APU0400FC4101    	1998	M04	       2.302	
APU0400FC4101    	1998	M05	       2.354	
APU0400FC4101    	1998	M06	       2.361	
APU0400FC4101    	1998	M07	       2.298	
APU0400FC4101    	1998	M08	       2.326	
APU0400FC4101    	1998	M09	       2.242	
APU0400FC4101    	1998	M10	       2.234	
APU0400FC4101    	1998	M11	       2.263	
APU0400FC4101    	1998	M12	       2.327	
APU0400FC4101    	1999	M01	       2.320	
APU0400FC4101    	1999	M02	       2.345	
APU0400FC4101    	1999	M03	       2.400	
APU0400FC4101    	1999	M04	       2.379	
APU0400FC4101    	1999	M05	       2.379	
APU0400FC4101    	1999	M06	       2.352	
APU0400FC4101    	1999	M07	       2.294	
APU0400FC4101    	1999	M08	       2.425	
APU0400FC4101    	1999	M09	       2.437	
APU0400FC4101    	1999	M10	       2.500	
APU0400FC4101    	1999	M11	       2.581	
APU0400FC4101    	1999	M12	       2.568	
APU0400FC4101    	2000	M01	       2.641	
APU0400FC4101    	2000	M02	       2.587	
APU0400FC4101    	2000	M03	       2.595	
APU0400FC4101    	2000	M04	       2.585	
APU0400FC4101    	2000	M05	       2.585	
APU0400FC4101    	2000	M06	       2.587	
APU0400FC4101    	2000	M07	       2.710	
APU0400FC4101    	2000	M08	       2.718	
APU0400FC4101    	2000	M09	       2.653	
APU0400FC4101    	2000	M10	       2.690	
APU0400FC4101    	2000	M11	       2.634	
APU0400FC4101    	2000	M12	       2.623	
APU0400FC4101    	2001	M01	       2.863	
APU0400FC4101    	2001	M02	       2.834	
APU0400FC4101    	2001	M03	       2.850	
APU0400FC4101    	2001	M04	       2.858	
APU0400FC4101    	2001	M05	       2.891	
APU0400FC4101    	2001	M06	       2.910	
APU0400FC4101    	2001	M07	       2.958	
APU0400FC4101    	2001	M08	       2.880	
APU0400FC4101    	2001	M09	       2.880	
APU0400FC4101    	2001	M10	       2.739	
APU0400FC4101    	2001	M11	       2.744	
APU0400FC4101    	2001	M12	       2.700	
APU0400FC4101    	2002	M01	       2.725	
APU0400FC4101    	2002	M02	       2.742	
APU0400FC4101    	2002	M03	       2.673	
APU0400FC4101    	2002	M04	       2.797	
APU0400FC4101    	2002	M05	       2.846	
APU0400FC4101    	2002	M06	       2.755	
APU0400FC4101    	2002	M07	       2.740	
APU0400FC4101    	2002	M08	       2.754	
APU0400FC4101    	2002	M09	       2.792	
APU0400FC4101    	2002	M10	       2.775	
APU0400FC4101    	2002	M11	       2.611	
APU0400FC4101    	2002	M12	       2.612	
APU0400FC4101    	2003	M01	       2.628	
APU0400FC4101    	2003	M02	       2.617	
APU0400FC4101    	2003	M03	       2.764	
APU0400FC4101    	2003	M04	       2.643	
APU0400FC4101    	2003	M05	       2.813	
APU0400FC4101    	2003	M06	       2.926	
APU0400FC4101    	2003	M07	       2.940	
APU0400FC4101    	2003	M08	       2.845	
APU0400FC4101    	2003	M09	       2.882	
APU0400FC4101    	2003	M10	       2.983	
APU0400FC4101    	2003	M11	       3.284	
APU0400FC4101    	2003	M12	       3.320	
APU0400FC4101    	2004	M01	       3.128	
APU0400FC4101    	2004	M02	       2.939	
APU0400FC4101    	2004	M03	       2.862	
APU0400FC4101    	2004	M04	       2.933	
APU0400FC4101    	2004	M05	       2.868	
APU0400FC4101    	2004	M06	       2.821	
APU0400FC4101    	2004	M07	       2.783	
APU0400FC4101    	2004	M08	       2.780	
APU0400FC4101    	2004	M09	       2.819	
APU0400FC4101    	2004	M10	       2.845	
APU0400FC4101    	2004	M11	       2.931	
APU0400FC4101    	2004	M12	       2.787	
APU0400FC4101    	2005	M01	       2.777	
APU0400FC4101    	2005	M02	       2.900	
APU0400FC4101    	2005	M03	       2.822	
APU0400FC4101    	2005	M04	       2.895	
APU0400FC4101    	2005	M05	       2.915	
APU0400FC4101    	2005	M06	       2.817	
APU0400FC4101    	2005	M07	       2.784	
APU0400FC4101    	2005	M08	       2.749	
APU0400FC4101    	2005	M09	       2.737	
APU0400FC4101    	2005	M10	       2.690	
APU0400FC4101    	2005	M11	       2.780	
APU0400FC4101    	2005	M12	       2.726	
APU0400FC4101    	2006	M01	       2.907	
APU0400FC4101    	2006	M02	       2.941	
APU0400FC4101    	2006	M03	       2.868	
APU0400FC4101    	2006	M04	       2.880	
APU0400FC4101    	2006	M05	       2.784	
APU0400FC4101    	2006	M06	       2.825	
APU0400FC4101    	2006	M07	       2.742	
APU0400FC4101    	2006	M08	       2.722	
APU0400FC4101    	2006	M09	       2.941	
APU0400FC4101    	2006	M10	       2.996	
APU0400FC4101    	2006	M11	       2.971	
APU0400FC4101    	2006	M12	       3.034	
APU0400FC4101    	2007	M01	       3.101	
APU0400FC4101    	2007	M02	       3.098	
APU0400FC4101    	2007	M03	       3.095	
APU0400FC4101    	2007	M04	       2.924	
APU0400FC4101    	2007	M05	       2.876	
APU0400FC4101    	2007	M06	       2.973	
APU0400FC4101    	2007	M07	       2.979	
APU0400FC4101    	2007	M08	       2.940	
APU0400FC4101    	2007	M09	       2.998	
APU0400FC4101    	2007	M10	       3.086	
APU0400FC4101    	2007	M11	       2.917	
APU0400FC4101    	2007	M12	       2.920	
APU0400FC4101    	2008	M01	       2.937	
APU0400FC4101    	2008	M02	       2.965	
APU0400FC4101    	2008	M03	       3.026	
APU0400FC4101    	2008	M04	       2.950	
APU0400FC4101    	2008	M05	       2.961	
APU0400FC4101    	2008	M06	       2.976	
APU0400FC4101    	2008	M07	       2.987	
APU0400FC4101    	2008	M08	       3.066	
APU0400FC4101    	2008	M09	       3.098	
APU0400FC4101    	2008	M10	       3.040	
APU0400FC4101    	2008	M11	       3.099	
APU0400FC4101    	2008	M12	       2.989	
APU0400FC4101    	2009	M01	       2.973	
APU0400FC4101    	2009	M02	       2.981	
APU0400FC4101    	2009	M03	       2.829	
APU0400FC4101    	2009	M04	       2.904	
APU0400FC4101    	2009	M05	       2.952	
APU0400FC4101    	2009	M06	       3.029	
APU0400FC4101    	2009	M07	       2.941	
APU0400FC4101    	2009	M08	       2.859	
APU0400FC4101    	2009	M09	       2.830	
APU0400FC4101    	2009	M10	       2.965	
APU0400FC4101    	2009	M11	       2.871	
APU0400FC4101    	2009	M12	       2.899	
APU0400FC4101    	2010	M01	       2.928	
APU0400FC4101    	2010	M02	       2.925	
APU0400FC4101    	2010	M03	       2.954	
APU0400FC4101    	2010	M04	       2.918	
APU0400FC4101    	2010	M05	       3.048	
APU0400FC4101    	2010	M06	       3.134	
APU0400FC4101    	2010	M07	       3.037	
APU0400FC4101    	2010	M08	       3.138	
APU0400FC4101    	2010	M09	       3.138	
APU0400FC4101    	2010	M10	       3.172	
APU0400FC4101    	2010	M11	       3.580	
APU0400FC4101    	2010	M12	       3.612	
APU0400FC4101    	2011	M01	       3.599	
APU0400FC4101    	2011	M02	       3.658	
APU0400FC4101    	2011	M03	       3.735	
APU0400FC4101    	2011	M04	       3.831	
APU0400FC4101    	2011	M05	       3.766	
APU0400FC4101    	2011	M06	       4.005	
APU0400FC4101    	2011	M07	       3.798	
APU0400FC4101    	2011	M08	       4.015	
APU0400FC4101    	2011	M09	       3.835	
APU0400FC4101    	2011	M10	       3.900	
APU0400FC4101    	2011	M11	       3.842	
APU0400FC4101    	2011	M12	       3.873	
APU0400FC4101    	2012	M01	       3.977	
APU0400FC4101    	2012	M02	       3.896	
APU0400FC4101    	2012	M03	       3.924	
APU0400FC4101    	2012	M04	       3.669	
APU0400FC4101    	2012	M05	       3.895	
APU0400FC4101    	2012	M06	       4.182	
APU0400FC4101    	2012	M07	       3.938	
APU0400FC4101    	2012	M08	       3.961	
APU0400FC4101    	2012	M09	       3.803	
APU0400FC4101    	2012	M10	       3.858	
APU0400FC4101    	2012	M11	       3.832	
APU0400FC4101    	2012	M12	       4.104	
APU0400FC4101    	2013	M01	       4.052	
APU0400FC4101    	2013	M02	       4.250	
APU0400FC4101    	2013	M03	       3.644	
APU0400FC4101    	2013	M04	       3.643	
APU0400FC4101    	2013	M05	       3.742	
APU0400FC4101    	2013	M06	       3.922	
APU0400FC4101    	2013	M07	       3.881	
APU0400FC4101    	2013	M08	       3.875	
APU0400FC4101    	2013	M09	       3.976	
APU0400FC4101    	2013	M10	       3.964	
APU0400FC4101    	2013	M11	       4.423	
APU0400FC4101    	2013	M12	       4.551	
APU0400FC4101    	2014	M01	       4.584	
APU0400FC4101    	2014	M02	       4.636	
APU0400FC4101    	2014	M03	       4.644	
APU0400FC4101    	2014	M04	       4.727	
APU0400FC4101    	2014	M05	       4.733	
APU0400FC4101    	2014	M06	       4.514	
APU0400FC4101    	2014	M07	       4.623	
APU0400FC4101    	2014	M08	       4.718	
APU0400FC4101    	2014	M09	       4.952	
APU0400FC4101    	2014	M10	       5.147	
APU0400FC4101    	2014	M11	       5.044	
APU0400FC4101    	2014	M12	       5.078	
APU0400FC4101    	2015	M01	       5.128	
APU0400FC4101    	2015	M02	       5.015	
APU0400FC4101    	2015	M03	       5.177	
APU0400FC4101    	2015	M04	       5.100	
APU0400FC4101    	2015	M05	       4.663	
APU0400FC4101    	2015	M06	       4.817	
APU0400FC4101    	2015	M07	       4.858	
APU0400FC4101    	2015	M08	       4.850	
APU0400FC4101    	2015	M09	       4.854	
APU0400FC4101    	2015	M10	       4.888	
APU0400FC4101    	2015	M11	       4.756	
APU0400FC4101    	2015	M12	       4.638	
APU0400FC4101    	2016	M01	       4.589	
APU0400FC4101    	2016	M02	       4.728	
APU0400FC4101    	2016	M03	       4.624	
APU0400FC4101    	2016	M04	       4.851	
APU0400FC4101    	2016	M05	       4.785	
APU0400FC4101    	2016	M06	       4.855	
APU0400FC4101    	2016	M07	       4.906	
APU0400FC4101    	2016	M08	       4.881	
APU0400FC4101    	2016	M09	       4.805	
APU0400FC4101    	2016	M10	       4.633	
APU0400FC4101    	2016	M11	       4.606	
APU0400FC4101    	2016	M12	       4.736	
APU0400FC4101    	2017	M01	       4.796	
APU0400FC4101    	2017	M02	       4.562	
APU0400FC4101    	2017	M03	       4.617	
APU0400FC4101    	2017	M04	       4.627	
APU0400FC4101    	2017	M05	       4.714	
APU0400FC4101    	2017	M06	       4.858	
APU0400FC4101    	2017	M07	       4.657	
APU0400FC4101    	2017	M08	       4.954	
APU0400FC4101    	2017	M09	       4.715	
APU0400FC4101    	2017	M10	       4.559	
APU0400FC4101    	2017	M11	       4.772	
APU0400FC4101    	2017	M12	       4.859	
APU0400FC4101    	2018	M01	       4.267	
APU0400FC4101    	2018	M02	       4.357	
APU0400FC4101    	2018	M03	       4.416	
APU0400FC4101    	2018	M04	       4.369	
APU0400FC4101    	2018	M05	       4.428	
APU0400FC4101    	2018	M06	       4.501	
APU0400FC4101    	2018	M07	       4.606	
APU0400FC4101    	2018	M08	       4.618	
APU0400FC4101    	2018	M09	       4.605	
APU0400FC4101    	2018	M10	       4.722	
APU0400FC4101    	2018	M11	       4.999	
APU0400FC4101    	2018	M12	       5.043	
APU0400FC4101    	2019	M01	       5.062	
APU0400FC4101    	2019	M02	       5.059	
APU0400FC4101    	2019	M03	       5.098	
APU0400FC4101    	2019	M04	       5.267	
APU0400FC4101    	2019	M05	       5.243	
APU0400FC4101    	2019	M06	       5.122	
APU0400FC4101    	2019	M07	       5.007	
APU0400FC4101    	2019	M08	       5.101	
APU0400FC4101    	2019	M09	       5.197	
APU0400FC4101    	2019	M10	       5.147	
APU0400FC4101    	2019	M11	       5.083	
APU0400FC4101    	2019	M12	       5.189	
APU0400FC4101    	2020	M01	       5.040	
APU0400FC4101    	2020	M02	       5.099	
APU0400FC4101    	2020	M03	       5.089	
APU0400FC4101    	2020	M05	       5.455	
APU0400FC4101    	2020	M06	       6.161	
APU0400FC4101    	2020	M07	       5.797	
APU0400FC4101    	2020	M08	       5.517	
APU0400FC4101    	2020	M09	       5.509	
APU0400FC4101    	2020	M10	       5.292	
APU0400FC4101    	2020	M11	       5.330	
APU0400FC4101    	2020	M12	       5.320	
APU0400FC4101    	2021	M01	       5.235	
APU0400FC4101    	2021	M02	       5.562	
APU0400FC4101    	2021	M03	       5.576	
APU0400FC4101    	2021	M04	       5.792	
APU0400FC4101    	2021	M05	       6.168	
APU0400FC4101    	2021	M06	       6.580	
APU0400FC4101    	2021	M07	       6.741	
APU0400FC4101    	2021	M08	       6.824	
APU0400FC4101    	2021	M09	       7.065	
APU0400FC4101    	2021	M10	       7.460	
APU0400FC4101    	2021	M11	       7.748	
APU0400FC4101    	2021	M12	       7.881	
APU0400FC4101    	2022	M01	       7.368	
APU0400FC4101    	2022	M02	       7.555	
APU0400FC4101    	2022	M03	       7.653	
APU0400FC4101    	2022	M04	       7.523	
APU0400FC4101    	2022	M05	       6.662	
APU0400FC4101    	2022	M06	       6.576	
APU0400FC4101    	2022	M07	       6.709	
APU0400FC4101    	2022	M08	       6.759	
APU0400FC4101    	2022	M09	       6.805	
APU0400FC4101    	2022	M10	       6.562	
APU0400FC4101    	2022	M11	       6.484	
APU0400FC4101    	2022	M12	       6.574	
APU0400FC4101    	2023	M01	       6.321	
